7523_7525	chrY	2655059	5369115	65	-0.8847
7523_7525	chrY	5605320	25313333	173	-0.0679
9027_9029	chrY	2655028	21868650	242	-0.2672
9027_9029	chrY	21869050	21869450	5	0.8614
9027_9029	chrY	21869875	25421356	40	-0.5181
10905_11843	chrY	2655010	26942160	285	-0.3239
11675_11677	chrY	2655133	16941849	93	-3.0392
11675_11677	chrY	16941949	23702557	28	-1.9702
13258_13260	chrY	2655062	25375752	254	0.2814
14422_15960	chrY	2654998	26942174	245	-0.1476
15901_15873	chrY	2655016	27000984	261	-1.4795
15923_15807	chrY	2655038	25375755	249	0.0434
15925_15927	chrY	2655020	16941849	227	-1.0525
15925_15927	chrY	16941949	16952437	6	0.0722
15925_15927	chrY	16952523	26942188	66	-0.9884
15929_15931	chrY	2655049	25313307	259	-0.0739
15935_15937	chrY	2655017	27000989	261	-1.3489
15958_5363	chrY	2655103	25313319	126	-1.4655
15966_15968	chrY	2655013	25421376	256	-0.0653
15970_15972	chrY	2655063	26942174	281	-0.9951
