2088_2089	chrX	2700105	3592715	140	0.4503
2088_2089	chrX	5810874	5821761	13	1.5037
2088_2089	chrX	5827095	15838292	488	0.4812
2088_2089	chrX	15840854	15841080	4	1.7915
2088_2089	chrX	15863544	21874740	380	0.3554
2088_2089	chrX	21874915	21875209	4	1.8642
2088_2089	chrX	21875309	34148530	536	0.5865
2088_2089	chrX	34148578	34962813	42	1.5516
2088_2089	chrX	35820318	37026545	62	0.4669
2088_2089	chrX	37026645	37029063	26	2.0859
2088_2089	chrX	37029163	48417568	700	0.5803
2088_2089	chrX	48418254	48419283	10	1.8728
2088_2089	chrX	48433611	48681296	24	0.4961
2088_2089	chrX	48681396	48681747	5	1.921
2088_2089	chrX	48681847	52896064	350	0.6838
2088_2089	chrX	53106035	53106335	3	2.7287
2088_2089	chrX	53112023	57515234	510	0.4761
2088_2089	chrX	57619495	57935759	29	1.4693
2088_2089	chrX	62570004	65824966	175	0.3746
2088_2089	chrX	66765035	66765906	4	1.5175
2088_2089	chrX	66863127	68059774	43	-2e-04
2088_2089	chrX	68381213	68382961	19	1.2388
2088_2089	chrX	68748876	69264252	10	-0.0227
2088_2089	chrX	69282426	69282626	3	1.4327
2088_2089	chrX	69353830	69460034	20	-0.0451
2088_2089	chrX	69478536	69479098	3	1.6857
2088_2089	chrX	69479196	70817783	300	0.3218
2088_2089	chrX	70823426	70824264	10	1.5939
2088_2089	chrX	70824364	71363272	50	0.5724
2088_2089	chrX	71379669	71379969	4	1.5918
2088_2089	chrX	71401591	77158169	329	0.535
2088_2089	chrX	77224406	77224976	7	2.0713
2088_2089	chrX	77227157	80532532	192	0.3919
2088_2089	chrX	82763843	82764312	6	2.1783
2088_2089	chrX	82764341	85236719	126	0.5393
2088_2089	chrX	85403739	85403939	3	1.6993
2088_2089	chrX	85404039	101382352	434	0.5617
2088_2089	chrX	101395781	101408937	3	1.577
2088_2089	chrX	101409037	102005476	108	0.6216
2088_2089	chrX	102192289	102192962	9	2.2604
2088_2089	chrX	102317868	102632669	37	0.5189
2088_2089	chrX	102754815	102755613	10	1.7562
2088_2089	chrX	102841639	107224532	322	0.4989
2088_2089	chrX	107224632	107225259	3	1.8323
2088_2089	chrX	107301276	114422781	349	0.3664
2088_2089	chrX	114423966	114424166	3	2.3843
2088_2089	chrX	114524291	119760455	391	0.4423
2088_2089	chrX	119760555	120183124	19	1.7003
2088_2089	chrX	122318379	132351155	529	0.4332
2088_2089	chrX	132351255	132352155	10	1.5924
2088_2089	chrX	132436910	136112971	360	0.4847
2088_2089	chrX	136113071	136113360	4	1.5918
2088_2089	chrX	136652048	140993474	119	0.5348
