7523_9027	chrY	16941963	16942263	4	-1.1952
7523_15923	chrY	2655059	9304777	91	-0.0785
7523_15923	chrY	9304877	9305896	3	-1.17
7523_15923	chrY	9306088	25313333	142	-0.0484
7523_15935	chrY	6736111	25313333	152	-0.1653
9027_10905	chrY	2655028	25421375	282	-0.028
9027_15901	chrY	2655028	25421375	287	-0.0062
9027_15923	chrY	2655028	26942173	279	-0.0099
9027_15929	chrY	2655028	25421375	285	-0.0072
9027_15935	chrY	2655028	9306192	98	-0.0279
9027_15935	chrY	9306392	9366802	3	-1.175
9027_15935	chrY	14821415	25421375	185	-0.0543
9027_15970	chrY	2655028	25421375	284	-0.0126
10905_13258	chrY	2655010	26942182	282	-0.0245
11675_10905	chrY	2655033	25375753	262	-0.0466
11675_13258	chrY	2655033	25375753	260	-0.0232
11675_14422	chrY	2655033	25375753	264	-0.0035
11675_15901	chrY	2655033	25375753	272	-0.0044
11675_15923	chrY	2655033	6954380	89	-0.3211
11675_15929	chrY	2655033	25375753	263	-0.0193
11675_15966	chrY	2655033	25375753	267	-0.0161
11675_15970	chrY	2655033	4968268	65	-0.0291
11675_15970	chrY	4968332	4968686	6	-0.7928
11675_15970	chrY	5369136	25375753	194	-0.0055
13258_14422	chrY	2655062	25375752	253	-0.0635
13258_15923	chrY	2655062	25375752	249	-0.0753
13258_15929	chrY	2655062	25375752	255	-0.0209
13258_15966	chrY	9306191	9366817	4	-0.9737
13258_15970	chrY	2655062	25375752	255	-0.0037
14422_15966	chrY	2654998	26942174	245	-0.0568
14422_15970	chrY	2654998	26942174	243	-0.0149
15901_15929	chrY	2655016	9306347	96	-0.0579
15901_15929	chrY	14821383	25375754	163	-0.0016
15901_15935	chrY	2655016	27000984	267	-0.0807
15901_15966	chrY	2655016	27000984	269	-0.0537
15901_15970	chrY	2655016	4968568	70	-0.0539
15901_15970	chrY	4968608	4968676	3	-1.3663
15901_15970	chrY	4968698	25375754	190	-0.017
15923_15966	chrY	9237376	9237849	3	-1.4223
15923_15966	chrY	9305682	25375755	159	-0.0972
15925_15929	chrY	2655020	25375727	293	-0.0671
15925_15935	chrY	2655020	25375727	294	-0.0851
15925_15966	chrY	2655020	25375727	294	-0.0398
15925_15970	chrY	2655020	26942188	295	-0.0551
15929_14422	chrY	2655049	25313307	260	-0.0715
15929_15935	chrY	2655049	9306103	96	-0.0161
15929_15935	chrY	9306161	9366814	4	-0.8654
15929_15966	chrY	9306358	9366817	3	-1.273
15929_15970	chrY	2655049	25313307	259	-0.0398
15935_15970	chrY	14832512	26942166	174	-0.0398
15966_15970	chrY	2655013	25421376	258	-0.0529
