2088_3212	chrX	2700105	2843694	20	-0.1149
2088_5802	chrX	35993765	35993965	3	-0.7907
2088_5802	chrX	38144833	38145033	3	-0.9327
2088_5802	chrX	102755095	102755165	3	-1.431
2088_8024	chrX	2700105	5811530	145	-0.1014
2088_8024	chrX	5821661	34148330	1407	-0.0945
2088_8024	chrX	34149641	48417568	812	-0.0123
2088_8024	chrX	48419257	48666418	21	-0.0813
2088_8024	chrX	53112023	57934794	528	-0.1092
2088_8024	chrX	57935694	65824966	176	-0.1457
2088_8024	chrX	66863127	68381413	47	-0.2516
2088_8024	chrX	69479176	80532532	886	-0.0767
2088_8024	chrX	83126489	85236719	124	-0.0527
2088_8024	chrX	85769265	102528907	562	-0.0116
2088_8024	chrX	102564569	107224532	344	-0.0393
2088_8024	chrX	107301276	114422781	350	-0.1572
2088_8024	chrX	114524291	150348826	1694	-0.0533
2088_8683	chrX	2700105	24382361	1228	-0.0707
2088_8683	chrX	24512918	34148430	322	-0.074
2088_8683	chrX	34149602	48417568	813	-0.0201
2088_8683	chrX	53112023	65824966	706	-0.0922
2088_8683	chrX	66863127	68381413	46	-0.171
2088_8683	chrX	68382050	80532532	935	-0.067
2088_8683	chrX	82764343	102192340	670	-0.0424
2088_8683	chrX	102192666	114422781	722	-0.0774
2088_8683	chrX	114524291	154774835	2119	-0.0369
2088_8703	chrX	2700105	24229389	1205	-0.1
2088_8703	chrX	24330124	34148430	353	-0.051
2088_8703	chrX	34149640	48417568	817	-0.0135
2088_8703	chrX	48433611	48674394	22	-0.045
2088_8703	chrX	53112023	65824966	712	-0.0986
2088_8703	chrX	66863127	68381513	48	-0.1797
2088_8703	chrX	68382064	69460034	45	-0.0039
2088_8703	chrX	69479197	80532532	893	-0.0721
2088_8703	chrX	82764343	85236719	125	-0.0931
2088_8703	chrX	85404039	107224532	910	-0.051
2088_8703	chrX	107301276	114422781	352	-0.1634
2088_8703	chrX	114524291	148798290	1632	-0.0637
2088_8703	chrX	149613802	150348847	68	-0.0775
2088_9039	chrX	2700105	34148475	1564	-0.0831
2088_9039	chrX	34961833	48417568	793	-0.0475
2088_9039	chrX	48681896	51076208	293	-0.01
2088_9039	chrX	51487255	52896089	41	-0.004
2088_9039	chrX	53112023	65824966	715	-0.0994
2088_9039	chrX	66863127	68381613	48	-0.0664
2088_9039	chrX	69479191	77224683	696	-0.0894
2088_9039	chrX	77227157	85236719	317	-0.1232
2088_9039	chrX	85404039	114422781	1262	-0.1111
2088_9039	chrX	114524291	129200752	718	-0.0622
2088_9039	chrX	129208054	136112871	589	-0.1096
2088_9039	chrX	136652048	150348951	397	-0.0082
2088_9345	chrX	2700105	50053254	2624	-0.0096
2088_9345	chrX	77227157	100658872	656	-0.0596
2088_9345	chrX	100668070	119760255	1294	-0.0312
2088_9345	chrX	122318379	148627265	1195	-0.0182
2088_9345	chrX	153420089	153421873	3	-1.6423
2088_9345	chrX	153458951	154774835	180	-0.1158
2088_9579	chrX	2700105	24229389	1208	-0.0642
2088_9579	chrX	24330124	34148496	356	-0.0447
2088_9579	chrX	34149611	48417568	813	-0.0115
2088_9579	chrX	49230834	49346251	2	-1.6555
2088_9579	chrX	53112023	85236719	1822	-0.0391
2088_9579	chrX	102317868	114422879	722	-0.0713
2088_9579	chrX	114524291	154774835	2125	-0.004
2088_11025	chrX	77227157	80532532	189	-0.0344
2088_11025	chrX	102841764	119760155	1057	-0.0515
2088_11025	chrX	122318382	132351189	526	-0.0505
2088_11025	chrX	132436909	134715466	124	-0.0668
2088_11025	chrX	134947890	134948090	3	-1.407
2088_11025	chrX	134983679	136112865	233	-7e-04
2088_11602	chrX	2700105	5811593	144	-0.0724
2088_11602	chrX	5821661	7894012	46	-0.1874
2088_11602	chrX	8503603	24382367	1034	-0.0594
2088_11602	chrX	24512918	34148204	323	-0.0598
2088_11602	chrX	34149643	44820543	482	-0.0228
2088_11602	chrX	44879904	44913139	4	-1.1605
2088_11602	chrX	53112123	65824966	712	-0.0341
2088_11602	chrX	66863127	68381485	49	-0.1019
2088_11602	chrX	69353830	69460034	18	-0.1654
2088_11602	chrX	69479200	77224538	691	-0.0606
2088_11602	chrX	77227157	80532532	189	-0.1617
2088_11602	chrX	104478507	107224532	238	-0.1828
2088_11602	chrX	107301276	114422881	355	-0.1693
2088_11602	chrX	114524291	149100832	1625	-0.0396
2088_11877	chrX	5827095	7268144	34	-0.0083
2088_11877	chrX	57313225	70817813	621	-0.0106
2088_11877	chrX	77227157	80532532	190	-0.0381
2088_11877	chrX	102317868	119760155	1110	-0.0328
2088_11877	chrX	122318379	139047547	980	-0.0244
2088_15304	chrX	71401541	77158169	327	-0.0229
2088_15304	chrX	77227157	100662767	658	-0.042
2088_15304	chrX	100743574	119760222	1296	-0.0155
2088_15304	chrX	122318379	132351146	528	-0.0785
2088_15304	chrX	132436933	134715466	124	-0.0568
2088_15304	chrX	134947890	134948090	3	-1.5357
2088_15304	chrX	153537724	154774835	176	-0.0982
2088_15915	chrX	2700105	49030703	2474	-0.0569
2088_15915	chrX	49032050	49032250	3	-1.1563
2088_15915	chrX	49036083	100658872	2435	-0.0351
2088_15915	chrX	100668074	154774835	3013	-0.0427
2088_15917	chrX	2700105	24229389	1201	-0.0164
2088_15917	chrX	24330123	34148330	353	-0.0098
2088_15917	chrX	53112023	68381413	765	-0.0188
2088_15917	chrX	68382056	80532532	930	-0.0087
2088_15917	chrX	83126489	85236719	126	-0.0536
2088_15917	chrX	101572347	101623901	4	-1.2225
2088_15917	chrX	101769973	102005476	101	-0.022
2088_15917	chrX	102192972	114422781	719	-0.0163
2088_15917	chrX	114524291	139866389	1403	-0.0256
2088_15921	chrX	2700105	5811598	147	-0.0862
2088_15921	chrX	5821661	15840954	497	-0.0173
2088_15921	chrX	15863544	24382361	578	-0.0347
2088_15921	chrX	53112023	65824966	712	-0.0284
2088_15921	chrX	66863127	68381413	47	-0.085
2088_15921	chrX	69479181	77224609	688	-0.0182
2088_15921	chrX	77227157	80532532	188	-0.087
2088_15921	chrX	82764350	85236719	123	-0.0099
2088_15921	chrX	106016326	106034364	4	-0.9765
2088_15921	chrX	106038813	114422781	472	-0.0754
3212_5802	chrX	2700104	7268104	188	-0.0746
3212_5802	chrX	7811701	9841761	60	-0.0657
3212_5802	chrX	9862386	9862886	5	-0.9898
3212_5802	chrX	9863186	102755008	5439	-0.0115
3212_5802	chrX	102755090	102755130	2	-1.4055
3212_5802	chrX	102755166	140994056	2300	-0.0387
3212_5802	chrX	140994405	154774828	1085	-0.0513
3212_8024	chrX	7868703	7894033	5	-0.1454
3212_8024	chrX	8434160	24329576	1074	-0.1706
3212_8024	chrX	37061087	46332204	430	-0.159
3212_8024	chrX	70767741	70775819	4	-1.0335
3212_8024	chrX	102317834	114424646	787	-0.0732
3212_8024	chrX	114468276	120007805	400	-0.0912
3212_8024	chrX	122318381	154774828	2185	-0.0158
3212_8683	chrX	8433510	37027073	1576	-0.0728
3212_8683	chrX	37029443	46332204	434	-0.1218
3212_8683	chrX	46360617	140993898	5730	-0.0199
3212_8703	chrX	2700104	47002055	2317	-0.1152
3212_8703	chrX	47003868	47028683	3	-1.1323
3212_8703	chrX	47028783	102192400	3323	-0.0458
3212_8703	chrX	102317834	119007252	1108	-0.1165
3212_8703	chrX	119059174	140993929	1218	-0.1037
3212_8703	chrX	140993944	140994050	5	-1.502
3212_8703	chrX	149101865	154774828	887	-0.0379
3212_9039	chrX	2700104	7894033	201	-0.0069
3212_9039	chrX	8503669	105970319	5704	-0.0141
3212_9039	chrX	105970419	106016249	4	-0.9185
3212_9039	chrX	106028313	140993998	2070	-0.0295
3212_9345	chrX	7811966	24329881	1033	-0.1582
3212_9345	chrX	35820283	37026860	68	-0.2682
3212_9345	chrX	37285071	39933378	132	-0.2362
3212_9345	chrX	39933434	39933634	2	-2.478
3212_9345	chrX	53105765	53106833	11	-1.3657
3212_9345	chrX	53112018	54784832	337	-0.003
3212_9345	chrX	54784999	54785299	5	-1.3856
3212_9345	chrX	57313306	57619536	15	-0.6245
3212_9345	chrX	57935730	67742652	216	-0.0826
3212_9345	chrX	67937050	67939095	9	-1.4544
3212_9345	chrX	69478524	69478999	6	-1.3582
3212_9345	chrX	77224927	90691518	385	-0.1155
3212_9345	chrX	91456348	99662234	82	-0.0373
3212_9345	chrX	99662334	99663301	5	-1.983
3212_9345	chrX	101395968	101396110	3	-1.7497
3212_9345	chrX	101408934	120181926	1259	-0.0528
3212_9345	chrX	122318381	129203420	345	-0.2223
3212_9345	chrX	129203520	129206268	3	-1.423
3212_9345	chrX	129208006	132162118	201	-0.1059
3212_9345	chrX	132352198	134033361	73	-0.1905
3212_9345	chrX	134125274	134186022	5	-1.933
3212_9345	chrX	152610977	154774828	323	-0.5883
3212_9579	chrX	83351219	83403044	15	-1.4685
