7523_9027	chrY	2655059	16941863	172	0.1252
7523_9027	chrY	16941963	16942263	4	-1.1952
7523_9027	chrY	16952330	25313333	54	0.0376
7523_10905	chrY	2655059	25313333	230	0.0474
7523_13258	chrY	2655059	25313333	229	0.1421
7523_14422	chrY	2655059	25313333	231	0.0189
7523_15901	chrY	2655059	25313333	230	0.0582
7523_15923	chrY	2655059	9304777	91	-0.0785
7523_15923	chrY	9304877	9305896	3	-1.17
7523_15923	chrY	9306088	25313333	142	-0.0484
7523_15925	chrY	2655059	25313333	230	0.0896
7523_15929	chrY	2655059	25313333	228	0.069
7523_15935	chrY	2655059	5605920	75	0.1649
7523_15935	chrY	6115415	6115802	3	1.7037
7523_15935	chrY	6736111	25313333	152	-0.1653
7523_15966	chrY	2655059	25313333	230	0.0442
7523_15970	chrY	2655059	25313333	231	0.027
9027_10905	chrY	2655028	25421375	282	-0.028
9027_11675	chrY	2655028	25421375	292	0.0387
9027_13258	chrY	2655028	25421375	284	0.0248
9027_14422	chrY	2655028	25375714	277	0.0268
9027_15901	chrY	2655028	25421375	287	-0.0062
9027_15923	chrY	2655028	26942173	279	-0.0099
9027_15925	chrY	2655028	25421375	284	0.0208
9027_15929	chrY	2655028	25421375	285	-0.0072
9027_15935	chrY	2655028	9306192	98	-0.0279
9027_15935	chrY	9306392	9366802	3	-1.175
9027_15935	chrY	14821415	25421375	185	-0.0543
9027_15970	chrY	2655028	25421375	284	-0.0126
10905_13258	chrY	2655010	26942182	282	-0.0245
10905_14422	chrY	2655010	26942182	281	0.0499
10905_15925	chrY	2655010	26942182	286	0.0518
10905_15929	chrY	2655010	26942182	282	0.0068
10905_15935	chrY	2655010	26942182	286	0.0037
10905_15966	chrY	2655010	26942182	283	0.0402
10905_15970	chrY	2655010	26942182	283	0.0048
11675_10905	chrY	2655033	25375753	262	-0.0466
11675_13258	chrY	2655033	25375753	260	-0.0232
11675_14422	chrY	2655033	25375753	264	-0.0035
11675_15901	chrY	2655033	25375753	272	-0.0044
11675_15923	chrY	2655033	6954380	89	-0.3211
11675_15923	chrY	9237384	9237651	3	1.4737
11675_15923	chrY	9305924	25375753	171	0.1029
11675_15925	chrY	2655033	25375753	268	0.0503
11675_15929	chrY	2655033	25375753	263	-0.0193
11675_15966	chrY	2655033	25375753	267	-0.0161
11675_15970	chrY	2655033	4968268	65	-0.0291
11675_15970	chrY	4968332	4968686	6	-0.7928
11675_15970	chrY	5369136	25375753	194	-0.0055
13258_14422	chrY	2655062	25375752	253	-0.0635
13258_15901	chrY	2655062	25375752	258	0.0129
13258_15923	chrY	2655062	25375752	249	-0.0753
13258_15925	chrY	2655062	25375752	255	0.0085
13258_15929	chrY	2655062	25375752	255	-0.0209
13258_15966	chrY	2655062	9306091	95	0.0111
13258_15966	chrY	9306191	9366817	4	-0.9737
13258_15966	chrY	14821368	25375752	156	0.0047
13258_15970	chrY	2655062	25375752	255	-0.0037
14422_15966	chrY	2654998	26942174	245	-0.0568
14422_15970	chrY	2654998	26942174	243	-0.0149
15901_14422	chrY	2655016	25375754	260	0.007
15901_15929	chrY	2655016	9306347	96	-0.0579
15901_15929	chrY	9366641	9366841	2	1.218
15901_15929	chrY	14821383	25375754	163	-0.0016
15901_15935	chrY	2655016	27000984	267	-0.0807
15901_15966	chrY	2655016	27000984	269	-0.0537
15901_15970	chrY	2655016	4968568	70	-0.0539
15901_15970	chrY	4968608	4968676	3	-1.3663
15901_15970	chrY	4968698	25375754	190	-0.017
15923_14422	chrY	2655038	25375755	238	0.0117
15923_15925	chrY	2655038	25375755	237	0.1659
15923_15966	chrY	2655038	6939797	81	0.373
15923_15966	chrY	9237376	9237849	3	-1.4223
15923_15966	chrY	9305682	25375755	159	-0.0972
15923_15970	chrY	2655038	25375755	238	0.0991
15925_14422	chrY	2655020	25375727	291	0.0185
15925_15929	chrY	2655020	25375727	293	-0.0671
15925_15935	chrY	2655020	25375727	294	-0.0851
15925_15966	chrY	2655020	25375727	294	-0.0398
15925_15970	chrY	2655020	26942188	295	-0.0551
15929_14422	chrY	2655049	25313307	260	-0.0715
15929_15935	chrY	2655049	9306103	96	-0.0161
15929_15935	chrY	9306161	9366814	4	-0.8654
15929_15935	chrY	14838501	25313307	163	0.0277
15929_15966	chrY	2655049	9306158	96	0.0993
15929_15966	chrY	9306358	9366817	3	-1.273
15929_15966	chrY	14838501	25313307	165	0.02
15929_15970	chrY	2655049	25313307	259	-0.0398
15935_15966	chrY	2655017	26942166	285	0.0298
15935_15970	chrY	2655017	9305935	99	0.013
15935_15970	chrY	9306121	9366830	5	0.8844
15935_15970	chrY	14832512	26942166	174	-0.0398
15958_7523	chrY	2655103	25313319	129	0.0742
15958_9027	chrY	2655103	25313319	131	0.252
15958_10905	chrY	2655103	25313319	130	0.276
15958_11675	chrY	2655103	25313319	131	0.3501
15958_13258	chrY	2655103	25313319	131	0.3395
15958_14422	chrY	2655103	25313319	127	0.2054
15958_15901	chrY	2655103	4967955	45	0.5839
15958_15901	chrY	4968055	4968658	7	1.561
15958_15901	chrY	5605310	25313319	77	0.2861
15958_15923	chrY	2655103	25313319	129	0.0514
15958_15925	chrY	2655103	25313319	131	0.3666
15958_15929	chrY	2655103	25313319	129	0.3663
15958_15935	chrY	2655103	25313319	131	0.2159
15958_15966	chrY	2655103	4967948	44	0.3666
15958_15966	chrY	4968048	4968658	7	1.3281
15958_15966	chrY	5605310	25313319	77	0.0643
15958_15970	chrY	2655103	25313319	129	0.3315
15966_15970	chrY	2655013	25421376	258	-0.0529
