2088_3212	chrX	2700105	2843694	20	-0.1149
2088_3212	chrX	2852867	2853067	3	1.2323
2088_3212	chrX	2854774	48417568	2347	0.0825
2088_3212	chrX	48418254	48419183	9	1.0729
2088_3212	chrX	48419283	52895440	372	0.0956
2088_3212	chrX	53106035	53112023	4	1.1853
2088_3212	chrX	53112123	69460034	807	0.0644
2088_3212	chrX	69478359	69479109	4	1.1293
2088_3212	chrX	69479209	85236719	1013	0.0643
2088_3212	chrX	85403739	85403939	3	1.2043
2088_3212	chrX	85404039	114422781	1261	0.0717
2088_3212	chrX	114423966	114424166	3	1.2653
2088_3212	chrX	114524291	154774835	2098	0.1025
2088_5802	chrX	2707657	35993381	1628	0.0504
2088_5802	chrX	35993765	35993965	3	-0.7907
2088_5802	chrX	36007524	38135940	127	0.1057
2088_5802	chrX	38144833	38145033	3	-0.9327
2088_5802	chrX	38146222	48417568	626	0.0499
2088_5802	chrX	48418254	48419283	10	1.0638
2088_5802	chrX	48433611	52895440	375	0.0952
2088_5802	chrX	53106035	53106335	3	1.467
2088_5802	chrX	53112023	102755015	2415	0.0221
2088_5802	chrX	102755095	102755165	3	-1.431
2088_5802	chrX	102755177	149100891	2305	0.039
2088_5802	chrX	149101802	149102002	3	1.6057
2088_5802	chrX	149613802	154774835	478	0.0621
2088_8024	chrX	2700105	5811530	145	-0.1014
2088_8024	chrX	5811630	5821561	4	1.3017
2088_8024	chrX	5821661	34148330	1407	-0.0945
2088_8024	chrX	34148430	34149541	12	1.3862
2088_8024	chrX	34149641	48417568	812	-0.0123
2088_8024	chrX	48418319	48419157	9	1.4021
2088_8024	chrX	48419257	48666418	21	-0.0813
2088_8024	chrX	48672870	48681881	11	1.0412
2088_8024	chrX	48682081	52896099	341	0.0694
2088_8024	chrX	53106035	53106335	3	1.8537
2088_8024	chrX	53112023	57934794	528	-0.1092
2088_8024	chrX	57934894	57935594	8	0.9489
2088_8024	chrX	57935694	65824966	176	-0.1457
2088_8024	chrX	66765044	66765906	4	0.989
2088_8024	chrX	66863127	68381413	47	-0.2516
2088_8024	chrX	68381494	68381987	6	1.1627
2088_8024	chrX	68382063	69460034	44	0.0525
2088_8024	chrX	69478363	69479081	4	1.2723
2088_8024	chrX	69479176	80532532	886	-0.0767
2088_8024	chrX	82763843	82764257	6	1.1963
2088_8024	chrX	83126489	85236719	124	-0.0527
2088_8024	chrX	85403739	85404039	4	1.0682
2088_8024	chrX	85769265	102528907	562	-0.0116
2088_8024	chrX	102528984	102529270	3	1.05
2088_8024	chrX	102564569	107224532	344	-0.0393
2088_8024	chrX	107224632	107225259	3	1.3563
2088_8024	chrX	107301276	114422781	350	-0.1572
2088_8024	chrX	114423966	114424166	3	1.5647
2088_8024	chrX	114524291	150348826	1694	-0.0533
2088_8024	chrX	150348926	150572066	9	1.1029
2088_8024	chrX	150573422	154774835	408	0.0362
2088_8683	chrX	2700105	24382361	1228	-0.0707
2088_8683	chrX	24383285	24383445	3	1.1733
2088_8683	chrX	24512918	34148430	322	-0.074
2088_8683	chrX	34148530	34149502	10	1.3209
2088_8683	chrX	34149602	48417568	813	-0.0201
2088_8683	chrX	48418254	48419283	10	1.2319
2088_8683	chrX	48433611	48674394	23	0.0599
2088_8683	chrX	48681296	48681896	7	1.1907
2088_8683	chrX	48682096	51076225	297	0.0374
2088_8683	chrX	51238840	51487135	5	1.0616
2088_8683	chrX	51487235	52893854	40	0.0568
2088_8683	chrX	53106035	53106335	3	1.7457
2088_8683	chrX	53112023	65824966	706	-0.0922
2088_8683	chrX	66765044	66765906	4	1.0402
2088_8683	chrX	66863127	68381413	46	-0.171
2088_8683	chrX	68381513	68381950	6	0.9673
2088_8683	chrX	68382050	80532532	935	-0.067
2088_8683	chrX	82763843	82764243	5	1.0998
2088_8683	chrX	82764343	102192340	670	-0.0424
2088_8683	chrX	102192440	102192598	3	1.4427
2088_8683	chrX	102192666	114422781	722	-0.0774
2088_8683	chrX	114424041	114424141	2	1.5625
2088_8683	chrX	114524291	154774835	2119	-0.0369
2088_8703	chrX	2700105	24229389	1205	-0.1
2088_8703	chrX	24329030	24330024	4	0.9858
2088_8703	chrX	24330124	34148430	353	-0.051
2088_8703	chrX	34148530	34149540	11	1.3048
2088_8703	chrX	34149640	48417568	817	-0.0135
2088_8703	chrX	48418254	48419283	10	1.1111
2088_8703	chrX	48433611	48674394	22	-0.045
2088_8703	chrX	48681296	48681788	6	1.2275
2088_8703	chrX	48681888	52895508	341	0.0494
2088_8703	chrX	53106035	53106335	3	1.6053
2088_8703	chrX	53112023	65824966	712	-0.0986
2088_8703	chrX	66765044	66765906	4	1.0055
2088_8703	chrX	66863127	68381513	48	-0.1797
