2088_3212	chr10	93040	128925916	7477	0.1128
2088_3212	chr10	128974021	128974321	4	1.3075
2088_3212	chr10	129046293	135440144	208	0.0218
2088_5802	chr10	93003	18962969	909	0.0219
2088_5802	chr10	19884093	19884293	3	-1.2817
2088_5802	chr10	20290702	88769361	3279	0.0638
2088_5802	chr10	88769388	88769581	2	2.0415
2088_5802	chr10	88784317	135440141	3504	0.0495
2088_7523	chr10	93058	93659	8	1.0091
2088_7523	chr10	93759	75059327	3540	-0.0258
2088_7523	chr10	75071601	75090974	4	-1.2648
2088_7523	chr10	75101124	88769029	625	-0.0085
2088_7523	chr10	88769129	88769581	6	1.6455
2088_7523	chr10	88784317	105205154	1906	-0.0609
2088_7523	chr10	105209242	105363077	5	0.8526
2088_7523	chr10	105365614	123844848	1025	-0.0597
2088_7523	chr10	123844948	123846932	14	1.0454
2088_7523	chr10	123847032	135440140	583	0.0497
2088_8024	chr10	93009	51768992	2381	-0.0976
2088_8024	chr10	51769068	51769866	9	1.2781
2088_8024	chr10	51829321	135440146	5315	-0.1136
2088_8683	chr10	93058	29843800	1503	-0.1044
2088_8683	chr10	30315327	30318002	17	0.8525
2088_8683	chr10	30318102	88769083	2671	-0.0364
2088_8683	chr10	88769183	88769581	6	1.4602
2088_8683	chr10	88784317	120796674	2698	-0.078
2088_8683	chr10	120801516	120802016	6	0.9582
2088_8683	chr10	120802116	135440157	812	-0.0047
2088_8703	chr10	93058	51768956	2371	-0.0808
2088_8703	chr10	51769047	51769636	7	1.139
2088_8703	chr10	51769865	75434901	1276	-0.0847
2088_8703	chr10	75434932	75435012	4	-2.9248
2088_8703	chr10	75435055	88769125	541	-0.0393
2088_8703	chr10	88769193	88769581	5	1.3918
2088_8703	chr10	88784317	123844946	2933	-0.1063
2088_8703	chr10	123845046	123846956	12	1.026
2088_8703	chr10	123847962	135440133	574	-0.0144
2088_9027	chr10	93051	93951	10	0.7284
2088_9027	chr10	225986	46282571	2087	0.0012
2088_9027	chr10	46322246	46322346	2	1.3545
2088_9027	chr10	46963857	51225541	227	-0.0569
2088_9027	chr10	51464746	51465246	6	1.441
2088_9027	chr10	51465346	51761750	31	0.1235
2088_9027	chr10	51768487	51769578	12	1.1531
2088_9027	chr10	51769841	75434897	1271	-0.0315
2088_9027	chr10	75434929	75435006	4	-2.3435
2088_9027	chr10	75435052	81272696	309	0.0227
2088_9027	chr10	81272728	81272782	3	-1.1437
2088_9027	chr10	81316968	88704064	210	-0.0229
2088_9027	chr10	88768101	88769581	14	0.9031
2088_9027	chr10	88784317	104866403	1847	-0.0078
2088_9027	chr10	105005756	105006356	7	0.774
2088_9027	chr10	105046771	135440178	1680	-0.0133
2088_9039	chr10	93050	11504832	417	-0.0304
2088_9039	chr10	11504932	11505132	3	0.9537
2088_9039	chr10	11523760	28228824	972	-0.0884
2088_9039	chr10	28229524	28233129	3	-1.0367
2088_9039	chr10	28233202	51225303	918	-0.0174
2088_9039	chr10	51225441	51472542	18	0.9509
2088_9039	chr10	51555771	79590015	1568	-0.0524
2088_9039	chr10	79601670	79601770	2	1.2975
2088_9039	chr10	79603306	89501016	334	0.0056
2088_9039	chr10	89503237	89504898	3	-1.0207
2088_9039	chr10	89505593	124339263	2952	-0.0423
2088_9039	chr10	124345592	124352029	10	1.5488
2088_9039	chr10	124358269	135440136	512	0.0012
2088_9345	chr10	93054	46282559	2092	-0.1029
2088_9345	chr10	46322305	46322365	2	-1.941
2088_9345	chr10	46963857	51077532	220	-0.0968
2088_9345	chr10	51087718	51465811	21	0.8741
